machine_id,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,temp_diff_k,mechanical_power_w,type_H,type_L,type_M,machine_failure
327,297.7,308.5,1501,41.4,201,10.800000000000011,6507.432190792825,False,True,False,0
328,297.7,308.5,1373,56.7,203,10.800000000000011,8152.338688285906,False,True,False,1
329,297.6,308.4,1703,31.4,205,10.799999999999955,5599.80512921971,True,False,False,0
330,297.7,308.5,1720,29.9,210,10.800000000000011,5385.527566293862,True,False,False,0
331,297.6,308.4,1398,41.9,215,10.799999999999955,6134.085319840214,False,False,True,0
332,297.6,308.4,1391,51.9,218,10.799999999999955,7560.022809378085,False,False,True,0
333,297.6,308.3,1538,40.2,0,10.699999999999989,6474.571131636277,False,False,True,0
334,297.5,308.2,1647,31.3,3,10.699999999999989,5398.418568149093,False,True,False,0
335,297.5,308.1,1469,44.8,5,10.600000000000023,6891.732748130952,False,False,True,0
336,297.4,308.1,1749,25.9,8,10.700000000000045,4743.710659140979,False,True,False,0
337,297.6,308.2,1995,20.5,10,10.599999999999966,4282.776185006285,False,False,True,0
338,297.6,308.3,1742,27.7,13,10.699999999999989,5053.084231690991,False,True,False,0
339,297.5,308.2,1563,38.2,15,10.699999999999989,6252.460531027478,False,True,False,0
340,297.5,308.2,1713,32.2,17,10.699999999999989,5776.195084743265,False,False,True,0
341,297.4,308.1,1474,39.4,20,10.700000000000045,6081.662610427313,False,True,False,0
342,297.4,308.2,1530,32.6,22,10.800000000000011,5223.21194585839,False,False,True,0
343,297.4,308.2,1471,46.5,25,10.800000000000011,7162.988329817407,False,True,False,0
344,297.5,308.3,1388,48.6,27,10.800000000000011,7064.059577155866,False,True,False,0
345,297.5,308.2,2448,13.8,29,10.699999999999989,3537.684655354394,False,False,True,0
346,297.5,308.3,1585,32.9,32,10.800000000000011,5460.768710347338,False,True,False,0
347,297.5,308.3,1459,45.2,34,10.800000000000011,6905.932746925179,False,False,True,0
348,297.5,308.3,1544,40.8,37,10.800000000000011,6596.84191771399,False,True,False,0
349,297.6,308.3,1617,31.7,39,10.699999999999989,5367.819455703128,False,True,False,0
350,297.6,308.3,1595,34.3,41,10.699999999999989,5729.060722963905,False,True,False,0
351,297.6,308.3,1400,44.3,43,10.699999999999989,6494.719212521298,True,False,False,0
352,297.6,308.4,1611,31.0,48,10.799999999999955,5229.809290430929,False,False,True,0
353,297.6,308.4,1507,46.0,51,10.799999999999955,7259.3828644050545,False,False,True,0
354,297.5,308.3,1674,30.0,54,10.800000000000011,5259.026102109314,True,False,False,0
355,297.6,308.3,1658,34.3,59,10.699999999999989,5955.349641801979,False,True,False,0
356,297.6,308.3,1623,36.9,61,10.699999999999989,6271.529998434768,False,True,False,0
357,297.6,308.4,1398,48.9,63,10.799999999999955,7158.872843441204,False,False,True,0
358,297.6,308.4,1517,34.2,66,10.799999999999955,5433.007503265117,False,True,False,0
359,297.6,308.3,1467,36.7,68,10.699999999999989,5637.99642391185,False,False,True,0
360,297.6,308.3,1567,34.6,71,10.699999999999989,5677.716627028738,False,False,True,0
361,297.5,308.3,1521,38.2,74,10.800000000000011,6084.4481559134965,False,False,True,0
362,297.5,308.3,1596,36.8,77,10.800000000000011,6150.484433491953,False,True,False,0
363,297.6,308.3,1640,30.9,79,10.699999999999989,5306.778310443879,True,False,False,0
364,297.6,308.3,1438,47.8,84,10.699999999999989,7198.058975806981,False,True,False,0
365,297.6,308.4,1407,55.2,86,10.799999999999955,8133.206389025544,False,True,False,0
366,297.6,308.4,1353,57.5,88,10.799999999999955,8146.935148921731,False,True,False,0
367,297.6,308.5,1552,40.9,90,10.899999999999977,6647.274951779618,False,False,True,0
368,297.6,308.4,1569,38.3,93,10.799999999999955,6292.892828479178,False,False,True,0
369,297.5,308.4,1489,39.5,96,10.899999999999977,6159.144757240349,False,True,False,0
370,297.5,308.4,1587,36.1,98,10.899999999999977,5999.468074633892,True,False,False,0
371,297.5,308.3,1622,37.2,103,10.800000000000011,6318.622472312079,False,False,True,0
372,297.5,308.4,1604,38.1,106,10.899999999999977,6399.675562774695,False,True,False,0
373,297.4,308.3,1405,51.7,108,10.900000000000034,7606.6859322594055,False,False,True,0
374,297.4,308.3,1412,42.0,111,10.900000000000034,6210.300357616303,False,True,False,0
375,297.4,308.3,1431,43.0,113,10.900000000000034,6443.720691778024,False,True,False,0
376,297.4,308.2,1533,37.4,115,10.800000000000011,6004.023383981596,False,True,False,0
377,297.4,308.2,1401,51.9,117,10.800000000000011,7614.3723622851885,False,False,True,0
378,297.4,308.2,1424,53.9,120,10.800000000000011,8037.6181965523165,False,False,True,0
379,297.3,308.2,1754,29.4,123,10.899999999999977,5400.146444108566,False,True,False,0
380,297.3,308.2,1754,26.8,125,10.899999999999977,4922.582472860871,False,True,False,0
381,297.5,308.3,2564,12.8,127,10.800000000000011,3436.8185872231384,False,True,False,1
382,297.5,308.5,1546,40.4,129,11.0,6540.628353165757,False,True,False,0
383,297.5,308.5,1335,48.0,131,11.0,6710.441908067798,False,True,False,0
384,297.5,308.6,1842,27.0,133,11.100000000000023,5208.132301121159,False,False,True,0
385,297.5,308.5,1712,26.8,136,11.0,4804.709916498181,False,True,False,0
386,297.6,308.6,1414,45.4,138,11.0,6722.547511759631,False,False,True,0
387,297.6,308.7,1319,50.9,141,11.099999999999966,7030.580671444109,False,True,False,0
388,297.7,308.7,1249,60.4,143,11.0,7900.016438325084,False,True,False,0
389,297.6,308.7,1455,48.2,145,11.099999999999966,7344.101146296859,False,True,False,0
390,297.6,308.7,1408,54.8,147,11.099999999999966,8080.008753424756,False,False,True,0
391,297.6,308.7,1460,46.7,150,11.099999999999966,7140.002343568643,False,True,False,0
392,297.6,308.6,1491,38.1,152,11.0,5948.825601058024,False,True,False,0
393,297.6,308.5,1490,43.4,154,10.899999999999977,6771.807684567919,False,False,True,0
394,297.5,308.4,1350,52.2,157,10.899999999999977,7379.601143282423,False,False,True,0
395,297.5,308.4,1528,39.9,160,10.899999999999977,6384.470254331321,False,True,False,0
396,297.4,308.3,1571,37.7,162,10.900000000000034,6202.205520545554,False,True,False,0
397,297.4,308.3,1490,42.6,164,10.900000000000034,6646.981736465284,False,True,False,0
398,297.4,308.3,1774,28.9,166,10.900000000000034,5368.8352373277885,False,False,True,0
399,297.4,308.3,1502,43.6,169,10.900000000000034,6857.803547472184,True,False,False,0
400,297.4,308.4,1392,49.7,174,11.0,7244.763986590351,False,True,False,0
401,297.4,308.5,2100,16.9,176,11.100000000000023,3716.504109196725,False,True,False,0
402,297.5,308.5,1722,30.4,178,11.0,5481.953516808045,False,True,False,0
403,297.4,308.6,1678,32.3,180,11.200000000000045,5675.747895632487,False,True,False,0
404,297.3,308.6,1273,59.8,182,11.300000000000011,7971.833246386147,False,True,False,0
405,297.3,308.6,1297,45.9,184,11.300000000000011,6234.207877710121,False,True,False,0
406,297.3,308.5,1350,57.6,186,11.199999999999989,8143.008158104743,False,True,False,0
407,297.4,308.6,1439,51.9,188,11.200000000000045,7820.900663332181,False,True,False,0
408,297.4,308.5,1600,42.1,190,11.100000000000023,7053.922704860282,False,False,True,0
409,297.4,308.6,1434,44.4,193,11.200000000000045,6667.464920566689,False,False,True,0
410,297.4,308.6,1459,41.3,196,11.200000000000045,6310.066868318802,False,True,False,0
411,297.5,308.6,1472,44.9,198,11.100000000000023,6921.221831172649,False,False,True,0
412,297.5,308.7,1429,44.3,201,11.199999999999989,6629.252681923525,False,True,False,0
413,297.5,308.6,1388,48.2,203,11.100000000000023,7005.91916911343,False,True,False,0
414,297.4,308.4,1573,34.5,205,11.0,5682.984030711256,False,True,False,0
415,297.4,308.4,1588,32.5,207,11.0,5404.58656172564,False,True,False,0
416,297.5,308.4,1511,42.8,209,10.899999999999977,6772.310339392492,False,True,False,0
417,297.4,308.5,1495,37.8,211,11.100000000000023,5917.818081567092,False,True,False,0
418,297.4,308.4,1394,50.1,213,11.0,7313.564865703967,False,True,False,0
419,297.4,308.4,2151,17.7,0,11.0,3986.96382074427,False,True,False,0
420,297.3,308.3,1501,38.2,2,11.0,6004.442263002076,False,False,True,0
421,297.3,308.3,1301,39.6,5,11.0,5395.119895862823,False,False,True,0
422,297.3,308.3,1657,31.1,8,11.0,5396.491724654891,False,False,True,0
423,297.3,308.3,1333,55.2,11,11.0,7705.447133312758,False,True,False,0
424,297.3,308.3,1484,43.9,13,11.0,6822.240718633547,False,True,False,0
425,297.3,308.4,1430,45.7,15,11.099999999999966,6843.540716824886,False,True,False,0
426,297.3,308.4,1665,28.9,17,11.099999999999966,5038.957536725348,False,False,True,0
427,297.4,308.5,1501,44.9,20,11.100000000000023,7057.577424313958,False,True,False,0
428,297.5,308.5,1496,42.2,22,11.0,6611.083804410265,False,False,True,0
429,297.6,308.6,1595,36.9,25,11.0,6163.333547445135,False,False,True,0
430,297.5,308.6,1208,62.3,28,11.100000000000023,7881.041218697402,False,True,False,0
431,297.5,308.6,1596,37.1,30,11.100000000000023,6200.624252243247,False,True,False,0
432,297.5,308.5,1446,41.9,32,11.0,6344.697691336874,False,True,False,0
433,297.6,308.5,1466,39.7,34,10.899999999999977,6094.710691915223,False,False,True,0
434,297.6,308.5,1848,23.7,37,10.899999999999977,4586.473946828811,False,False,True,0
435,297.5,308.5,1484,44.7,40,11.0,6946.564011911607,False,False,True,0
436,297.4,308.3,1493,41.2,43,10.900000000000034,6441.479689018464,False,True,False,0
437,297.3,308.3,1504,36.3,45,11.0,5717.195974708849,False,True,False,0
438,297.3,308.3,1538,38.5,47,11.0,6200.770859900414,False,True,False,0
439,297.4,308.4,1341,52.2,49,11.0,7330.403802327207,False,True,False,0
440,297.4,308.3,1535,34.6,51,10.900000000000034,5561.77091416025,False,False,True,0
441,297.4,308.5,1389,39.2,54,11.100000000000023,5701.865002559331,False,True,False,0
442,297.5,308.5,1393,46.6,56,11.0,6797.7572398865705,True,False,False,0
443,297.4,308.5,1399,61.5,61,11.100000000000023,9009.930650862847,False,True,False,1
444,297.4,308.5,1469,45.1,63,11.100000000000023,6937.882744212187,True,False,False,0
445,297.4,308.4,1582,37.2,68,11.0,6162.7994766940255,False,True,False,0
446,297.5,308.6,1793,26.7,70,11.100000000000023,5013.259308818984,False,True,False,0
447,297.5,308.6,1452,39.0,72,11.100000000000023,5930.070292916093,False,True,False,0
448,297.6,308.7,1376,59.9,74,11.099999999999966,8631.253544374644,False,False,True,0
449,297.5,308.6,1552,44.9,77,11.100000000000023,7297.375191562467,False,True,False,0
450,297.6,308.7,1622,37.9,79,11.099999999999966,6437.52128227494,False,True,False,0
451,297.6,308.7,1419,41.7,81,11.099999999999966,6196.508765867044,False,False,True,0
452,297.5,308.6,1440,46.1,84,11.100000000000023,6951.716223863494,True,False,False,0
453,297.4,308.6,1643,31.0,89,11.200000000000045,5333.6912875096305,False,False,True,0
454,297.4,308.7,1510,36.2,92,11.300000000000011,5724.191254350843,False,True,False,0
455,297.4,308.7,1468,46.6,94,11.300000000000011,7163.752784029782,False,True,False,0
456,297.4,308.7,1429,57.4,96,11.300000000000011,8589.596025788043,False,True,False,0
457,297.3,308.7,1478,47.6,98,11.399999999999977,7367.3279879823995,True,False,False,0
458,297.4,308.6,1276,53.6,103,11.200000000000045,7162.161043751963,False,True,False,0
459,297.3,308.6,1486,42.6,105,11.300000000000011,6629.137490192894,False,True,False,0
460,297.4,308.6,1476,42.3,107,11.200000000000045,6538.156966944933,False,True,False,0
461,297.3,308.6,1431,42.0,109,11.300000000000011,6293.866722201791,True,False,False,0
462,297.4,308.7,1402,40.2,114,11.300000000000011,5902.047286446073,False,True,False,0
463,297.4,308.7,1433,43.4,116,11.300000000000011,6512.751954352903,False,True,False,0
464,297.4,308.7,2874,4.2,118,11.300000000000011,1264.0512200983892,False,True,False,1
465,297.3,308.6,1511,35.7,120,11.300000000000011,5648.866334493271,False,True,False,0
466,297.3,308.6,1456,42.9,122,11.300000000000011,6541.047232186236,False,False,True,0
467,297.2,308.5,1550,41.5,125,11.300000000000011,6736.098248072114,False,True,False,0
468,297.2,308.5,2182,16.5,127,11.300000000000011,3770.2253435731104,False,True,False,0
469,297.3,308.7,1619,31.6,129,11.399999999999977,5357.504559823841,False,True,False,0
470,297.3,308.8,1586,32.7,131,11.5,5430.996883966819,False,False,True,0
471,297.3,308.8,1499,44.2,134,11.5,6938.291151257154,True,False,False,0
472,297.3,308.8,1419,42.4,139,11.5,6300.526898627401,True,False,False,0
473,297.4,309.0,1497,41.8,144,11.600000000000023,6552.7967887106615,False,False,True,0
474,297.4,309.0,1520,37.0,147,11.600000000000023,5889.439027929665,False,False,True,0
475,297.4,309.1,1478,49.8,150,11.700000000000045,7707.834743729484,False,True,False,0
476,297.4,309.1,1380,41.1,152,11.700000000000045,5939.495070876863,False,True,False,0
477,297.4,309.0,1570,37.9,154,11.600000000000023,6231.139588885115,False,True,False,0
478,297.4,309.0,1468,41.4,156,11.600000000000023,6364.364061348346,True,False,False,0
479,297.4,309.0,1833,22.6,161,11.600000000000023,4338.0996316360015,False,True,False,0
480,297.4,308.9,1323,57.3,163,11.5,7938.584724135655,False,False,True,0
481,297.4,309.0,1583,32.0,166,11.600000000000023,5304.683915341485,False,True,False,0
482,297.3,309.0,1556,39.5,168,11.699999999999989,6436.285589164529,False,False,True,0
483,297.3,309.0,1548,37.4,171,11.699999999999989,6062.771166603726,False,True,False,0
484,297.4,309.0,1324,56.9,173,11.600000000000023,7889.125583792639,False,True,False,0
485,297.4,309.0,1568,33.7,175,11.600000000000023,5533.559412131014,False,True,False,0
486,297.4,309.0,1685,30.7,177,11.600000000000023,5417.10057246244,False,False,True,0
487,297.4,309.1,1582,35.9,180,11.700000000000045,5947.4328283149325,False,False,True,0
488,297.4,309.1,1463,35.0,183,11.700000000000045,5362.175060902178,False,False,True,0
489,297.4,309.2,1584,42.8,186,11.800000000000011,7099.496742288357,False,True,False,0
490,297.5,309.2,1347,55.8,188,11.699999999999989,7871.009066156938,False,False,True,0
491,297.4,309.2,1459,37.9,191,11.800000000000011,5790.5940510722185,False,True,False,0
492,297.4,309.2,1420,45.6,193,11.800000000000011,6780.813583508209,False,True,False,0
493,297.5,309.3,1404,43.5,195,11.800000000000011,6395.654324178101,False,True,False,0
494,297.5,309.3,1470,38.8,197,11.800000000000011,5972.795953004914,False,True,False,0
495,297.6,309.4,1326,49.8,199,11.799999999999955,6915.148085375709,False,True,False,0
496,297.5,309.3,1459,49.7,201,11.800000000000011,7593.470299163305,True,False,False,0
497,297.5,309.2,1530,40.0,206,11.699999999999989,6408.849013323178,False,False,True,0
498,297.4,309.0,1505,39.2,209,11.600000000000023,6178.046673039448,False,True,False,0
499,297.5,309.1,1611,30.2,211,11.600000000000023,5094.84647003271,False,True,False,0
500,297.5,309.1,1515,35.1,213,11.600000000000023,5568.630058120588,False,True,False,0
501,297.5,309.2,1804,27.4,215,11.699999999999989,5176.255607662734,False,False,True,0
502,297.6,309.3,1464,46.2,218,11.699999999999989,7082.909133077404,False,False,True,0
503,297.6,309.2,1390,43.3,221,11.599999999999966,6302.767901386962,False,True,False,0
504,297.6,309.2,1442,48.1,0,11.599999999999966,7263.383159050625,False,False,True,0
505,297.6,309.3,1529,41.9,3,11.699999999999989,6708.881583716515,False,False,True,0
506,297.6,309.3,1610,35.0,6,11.699999999999989,5900.958200992828,False,True,False,0
507,297.6,309.3,1543,34.3,8,11.699999999999989,5542.282567732481,False,True,False,0
508,297.8,309.4,1445,48.2,10,11.599999999999966,7293.626224329183,True,False,False,0
509,297.7,309.3,1893,24.6,15,11.600000000000023,4876.568612461292,False,True,False,0
510,297.6,309.3,1415,41.3,17,11.699999999999989,6119.770129315356,False,False,True,0
511,297.5,309.3,1564,37.5,20,11.800000000000011,6141.813637768045,False,True,False,0
512,297.5,309.3,1479,39.4,22,11.800000000000011,6102.292402185885,False,True,False,0
513,297.5,309.2,1426,44.8,24,11.699999999999989,6690.00061186844,False,True,False,0
514,297.4,309.2,1428,38.8,26,11.800000000000011,5802.144640061916,False,True,False,0
515,297.4,309.2,1620,33.2,28,11.800000000000011,5632.247309355782,False,True,False,0
516,297.5,309.2,1715,28.0,30,11.699999999999989,5028.642640846062,False,True,False,0
517,297.5,309.3,1732,29.9,32,11.800000000000011,5423.101014430796,False,True,False,0
518,297.5,309.4,1391,58.2,34,11.899999999999977,8477.7134394182,False,False,True,0
519,297.6,309.5,1924,20.6,37,11.899999999999977,4150.504662314644,False,True,False,0
520,297.7,309.5,2027,19.8,39,11.800000000000011,4202.8854838254965,False,False,True,0
521,297.6,309.5,1617,36.2,42,11.899999999999977,6129.812753831332,False,True,False,0
522,297.5,309.4,1497,35.8,44,11.899999999999977,5612.203948225878,False,True,False,0
523,297.5,309.5,1448,43.7,46,12.0,6626.414776559784,False,False,True,0
524,297.4,309.4,1401,45.9,49,12.0,6734.098100749329,False,True,False,0
525,297.4,309.4,1620,35.4,51,12.0,6005.468516602248,False,True,False,0
526,297.4,309.4,1466,45.5,53,12.0,6985.121825746665,False,True,False,0
527,297.6,309.5,1373,50.6,55,11.899999999999977,7275.279323232219,False,True,False,0
528,297.6,309.6,1592,35.8,57,12.0,5968.355835387841,False,False,True,0
529,297.5,309.5,1553,42.4,60,12.0,6895.502659315261,False,False,True,0
530,297.6,309.5,1569,36.2,63,11.899999999999977,5947.851707335411,False,True,False,0
531,297.6,309.5,1709,32.2,65,11.899999999999977,5762.707180283854,False,False,True,0
532,297.6,309.5,1549,34.9,68,11.899999999999977,5661.160433744319,False,True,False,0
533,297.5,309.4,1443,45.4,70,11.899999999999977,6860.421541350174,False,True,False,0
534,297.5,309.3,1675,29.8,72,11.800000000000011,5227.0865767978175,False,True,False,0
535,297.5,309.3,1623,33.4,74,11.800000000000011,5676.66942947754,False,True,False,0
536,297.4,309.3,1365,52.4,76,11.900000000000034,7490.185204688784,True,False,False,0
537,297.4,309.3,1759,24.8,81,11.900000000000034,4568.210821535942,False,True,False,0
538,297.4,309.3,1516,43.0,83,11.900000000000034,6826.47139674038,True,False,False,0
539,297.4,309.3,1499,36.8,88,11.900000000000034,5776.676795616815,False,False,True,0
540,297.4,309.3,1775,25.8,91,11.900000000000034,4795.641185704819,False,False,True,0
541,297.4,309.4,1473,45.5,94,12.0,7018.475067752277,False,True,False,0
542,297.4,309.4,1296,52.3,96,12.0,7097.988777814635,False,True,False,0
543,297.5,309.4,1803,24.7,98,11.899999999999977,4663.60004647444,False,True,False,0
